youtube-viewer-git 3.5.4.1.gd9d6bf1-1
zam-plugins 3.10-5
zathura 0.4.3-1
zathura-cb 0.1.8-1
zathura-djvu 0.2.8-1
zathura-pdf-mupdf 0.3.4-2
zathura-ps 0.2.6-1
zd1211-firmware 1.5-3
zenity 3.32.0-1
zeromq 4.3.1-2
zgen-git r159.0b669d2-1
zimg 2.8-1
zip 3.0-8
zita-alsa-pcmi 0.3.2-1
zita-convolver 4.0.3-1
zita-resampler 1.6.2-1
zlib 1:1.2.11-3
zsh 5.7.1-1
zsh-theme-powerlevel10k-git r1946.1dc1297-1
zsh-theme-powerlevel9k 0.6.7-1
zstd 1.4.0-1
zvbi 0.2.35-3
zziplib 0.13.69-1
